crop,district,soil_type,nitrogen,phosphorus,potassium,rainfall,temperature,suitability_score,recommended,expected_yield
potato,Pathankot,sandy,183.8367304398286,115.2173896869584,103.47624188945399,1179.7257960017582,29.135434170603737,0.8637642702656266,1,4968.831902173461
rice,Mansa,sandy,178.71524454796403,34.05007417663048,104.16155622193394,1471.9508452598056,20.563284800900686,0.8288098770315737,1,3857.553469661964
potato,Amritsar,clayey,222.69829009256367,120.42793692913078,58.701713130936916,1321.8014592542004,31.5387583886238,0.778479453582737,1,3660.89727782443
rice,Muktsar,alluvial,139.02133274359883,34.70767189762307,89.73442434887846,1498.2224506090506,33.33263767607798,0.8319412947505861,1,4361.407054915471
wheat,Hoshiarpur,loamy,82.78405240938898,69.58314528740604,53.94766267164643,1124.943770407832,30.933057642328937,0.8690867119032467,1,4236.128501429053
potato,SAS Nagar,red,119.14605043859959,42.281780602217815,43.42670189225939,1193.297468551492,31.770851227690375,0.45060165406617175,0,3121.1397941883424
bajra,Sangrur,black,229.57962095485044,36.70703689773514,34.44691819498137,1188.3307623326768,29.061959432848028,1.0,1,4690.190156241031
potato,Fatehgarh Sahib,sandy,66.87758957899742,53.69799339035824,33.21769888694879,535.8927511889324,33.72286708881139,0.36965100361728215,0,2052.919952933099
rice,Jalandhar,red,191.83614075888093,46.0441767425375,65.87113759027943,1188.292998427255,23.295841251655954,0.8859246511549405,1,3837.4145298397534
bajra,Jalandhar,red,206.7905036195682,78.92403042836176,164.67228950679166,1338.6217961980567,29.821636269263905,1.0,1,4698.443388578124
wheat,Rupnagar,loamy,242.22365360432804,101.56155219106003,74.12357365642404,792.3910238477404,30.579599638038907,1.0,1,4637.61394347292
rice,Rupnagar,clayey,119.06879558526605,148.83734613608132,47.33193342864716,904.6450284400993,20.936712967962613,0.9428765823274404,1,4607.855765916464
wheat,Faridkot,loamy,177.33858287158836,48.76091657486888,145.10253115193615,1272.2402758932767,27.098197803265982,0.8988615074993757,1,4659.6519773304035
potato,Tarn Taran,clayey,194.58868487788942,46.80562030317629,72.47514533331604,836.4611625772122,28.837345660906823,0.6273999635502373,0,4165.658744611179
wheat,Fatehgarh Sahib,black,95.52650716387848,88.17672496150742,167.03644715332706,853.4774751283788,29.63314455504046,0.9025345855898234,1,4488.162915913737
wheat,Shahid Bhagat Singh Nagar,alluvial,205.44084947017043,54.97678973648118,168.02123940661383,1033.4784759062927,20.79134922248136,0.9284609035070531,1,4987.614718195537
wheat,Muktsar,sandy,140.19730052966875,33.09786971474492,150.27887922626726,531.1749091119212,33.05295035738363,0.8242755700702139,1,4270.44008979186
potato,Tarn Taran,loamy,72.55938377331539,111.7647178086238,184.9785772550016,1152.4847284061575,31.60701122853551,0.804875016711077,1,3778.136279600344
rice,Tarn Taran,black,222.01470379795856,35.94164649714086,103.68882895463103,896.7276004683858,34.070807803308945,0.8378173642720993,1,4153.942116832087
bajra,Hoshiarpur,clayey,146.22513836336913,63.33781895515316,106.35098036814263,1070.664578980789,26.533837370190636,1.0,1,5629.439855693035
rice,Hoshiarpur,alluvial,161.03194595803097,114.95411445256562,120.58899389844706,1431.0259929750675,34.27163958330998,1.0,1,4769.688898030384
potato,Patiala,black,92.76024213254657,33.71677403215614,146.1218277823211,1160.7273931091515,34.25909557369809,0.5674027132783637,0,4109.103794733624
wheat,Kapurthala,red,232.688939695118,73.19931242493347,157.19973180389655,613.462191706574,23.71346762212677,1.0,1,4445.836243272748
wheat,Ludhiana,alluvial,127.23118371876423,144.07159726435165,184.80931269187272,1462.3007491122398,26.41872035281678,0.9808177375771957,1,5123.895387252473
wheat,Moga,clayey,111.04290602577183,146.58653566500416,142.77164386260378,908.2375193462987,24.206948363069785,0.9408466815451156,1,4284.191683749272
potato,Hoshiarpur,black,215.36142255620655,97.34395354150537,164.96187149955225,1489.3406378396237,30.187375186153353,0.9720262670422603,1,4588.350108191094
potato,Faridkot,sandy,154.03658714647875,93.7267319792085,125.39569493423254,975.2970738232557,31.85904447154633,0.8446744057987164,1,4254.972657794063
wheat,Fatehgarh Sahib,sandy,129.24946936328118,145.29629595446346,121.62674865652049,787.8795033348446,21.804064446929104,0.985801158921682,1,5329.620954909673
wheat,Patiala,red,54.440562597570064,59.484100712137355,186.58181267092883,820.9354383194404,23.783792507827556,0.7510120979883051,1,4546.978256723798
